dataset,split,image_id,image_path,label_path,img_exists,img_width,img_height,class_id,class_name,bbox_x_center,bbox_y_center,bbox_width,bbox_height,has_annotation,bbox_w_px,bbox_h_px,bbox_area_norm,aspect_ratio,is_tiny,is_giant,label_binary,bbox_x_px,bbox_y_px,X11,Y11,X12,Y12,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28
fall,train,img0749_jpg.rf.fd2e6f8758d57fbc28f53eef2aef9755,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0749_jpg.rf.fd2e6f8758d57fbc28f53eef2aef9755.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0749_jpg.rf.fd2e6f8758d57fbc28f53eef2aef9755.txt,True,640,640,4.0,Standing,0.80234375,0.56875,0.3890625,0.8625,True,249.0,552.0,0.33556640625,0.4510869557045526,False,False,normal,513.5,364.0,0.3704688847064972,0.2229037582874298,0.8111095428466797,0.20671752095222473,0.45769956707954407,0.5925768613815308,0.647034764289856,0.6173081994056702,0.5687175989151001,0.7699180245399475,0.5980312824249268,0.846723198890686,0.5537522435188293,0.9491694569587708,0.4271044433116913,1.0315529108047485
fall,train,img0750_jpg.rf.c5e72df45c72398904678af0ce7e82db,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0750_jpg.rf.c5e72df45c72398904678af0ce7e82db.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0750_jpg.rf.c5e72df45c72398904678af0ce7e82db.txt,True,640,640,4.0,Standing,0.8109375,0.5765625,0.378125,0.846875,True,242.0,542.0,0.320224609375,0.4464944641208589,False,False,normal,519.0,369.0,0.4901244044303894,0.21923178434371948,0.8561797738075256,0.19922268390655518,0.6136168241500854,0.6120779514312744,0.7670717835426331,0.617591142654419,0.7214715480804443,0.7907549738883972,0.7245872616767883,0.847920298576355,0.7292230129241943,0.9975298643112183,0.546807587146759,1.0399212837219238
fall,train,img0750_jpg.rf.c5e72df45c72398904678af0ce7e82db,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0750_jpg.rf.c5e72df45c72398904678af0ce7e82db.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0750_jpg.rf.c5e72df45c72398904678af0ce7e82db.txt,True,640,640,4.0,Standing,0.46640625,0.45234375,0.1234375,0.4921875,True,79.0,315.0,0.06075439453125,0.2507936499974805,False,False,normal,298.5,289.5,0.7713762521743774,0.2563052177429199,0.25410786271095276,0.25804296135902405,0.6700641512870789,0.4091370105743408,0.39656901359558105,0.4119206368923187,0.6433507204055786,0.5242882370948792,0.41892150044441223,0.5300144553184509,0.5902402997016907,0.6394340991973877,0.42854589223861694,0.639308750629425
fall,train,img0754_jpg.rf.099f3aff52ec42b8e798f6cc9b67360e,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0754_jpg.rf.099f3aff52ec42b8e798f6cc9b67360e.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0754_jpg.rf.099f3aff52ec42b8e798f6cc9b67360e.txt,True,640,640,4.0,Standing,0.478125,0.48359375,0.10625,0.48359375,True,68.0,309.5,0.0513818359374999,0.2197092076907618,False,False,normal,306.0,309.5,0.15603992342948914,0.21217063069343567,0.8336797952651978,0.21583445370197296,0.3066233694553375,0.4455987513065338,0.7030285596847534,0.4501021206378937,0.35802894830703735,0.6366909742355347,0.696600079536438,0.63535076379776,0.41700825095176697,0.8141844272613525,0.6167900562286377,0.802793025970459
fall,train,img0754_jpg.rf.099f3aff52ec42b8e798f6cc9b67360e,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0754_jpg.rf.099f3aff52ec42b8e798f6cc9b67360e.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0754_jpg.rf.099f3aff52ec42b8e798f6cc9b67360e.txt,True,640,640,4.0,Standing,0.59296875,0.49921875,0.11015625,0.48359375,True,70.5,309.5,0.0532708740234375,0.2277867520911575,False,False,normal,379.5,319.5,0.2505219876766205,0.2016473263502121,0.8581581115722656,0.209682434797287,0.396587073802948,0.4555967152118683,0.7843245267868042,0.45368456840515137,0.47046804428100586,0.6436284184455872,0.7734661102294922,0.6218550801277161,0.4886900782585144,0.8129183053970337,0.6498728394508362,0.7786241769790649
fall,train,img0755_jpg.rf.e1b10dab1ac5236a759167c8c31c41d2,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0755_jpg.rf.e1b10dab1ac5236a759167c8c31c41d2.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0755_jpg.rf.e1b10dab1ac5236a759167c8c31c41d2.txt,True,640,640,4.0,Standing,0.60859375,0.4984375,0.1078125,0.49140625,True,69.0,314.5,0.052979736328125,0.2193958657570878,False,False,normal,389.5,319.0,0.43366268277168274,0.4908964931964874,0.2431863397359848,0.44858574867248535,0.5296201705932617,0.24194581806659698,0.44712716341018677,0.25763821601867676,0.36234068870544434,0.28038665652275085,0.24997739493846893,0.43629786372184753,0.3074854910373688,0.21183660626411438,0.32971739768981934,0.5896322727203369
fall,train,img0757_jpg.rf.c22e50f11d40855c599a12727251d541,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0757_jpg.rf.c22e50f11d40855c599a12727251d541.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0757_jpg.rf.c22e50f11d40855c599a12727251d541.txt,True,640,640,4.0,Standing,0.48359375,0.49921875,0.12421875,0.49296875,True,79.5,315.5,0.0612359619140625,0.2519809817686815,False,False,normal,309.5,319.5,0.14336329698562622,0.2044200301170349,0.7983447313308716,0.20315513014793396,0.32907652854919434,0.47641730308532715,0.6948063373565674,0.47737884521484375,0.4642803370952606,0.6657018661499023,0.6124520301818848,0.6714187860488892,0.4596147835254669,0.8643481135368347,0.5148956179618835,0.8835324048995972
fall,train,img0758_jpg.rf.334030ed6c44f8b8c5dfdc28f450e36b,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0758_jpg.rf.334030ed6c44f8b8c5dfdc28f450e36b.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0758_jpg.rf.334030ed6c44f8b8c5dfdc28f450e36b.txt,True,640,640,4.0,Standing,0.603125,0.4890625,0.11953125,0.4640625,True,76.5,297.0,0.055469970703125,0.2575757567084991,False,False,normal,386.0,313.0,0.23088671267032623,0.22110706567764282,0.8343265652656555,0.23150962591171265,0.3144914209842682,0.45976313948631287,0.6795663237571716,0.46720340847969055,0.3432706594467163,0.6482903957366943,0.5261465907096863,0.6370519399642944,0.3775244951248169,0.8197354078292847,0.5532528162002563,0.7947870492935181
fall,train,img0759_jpg.rf.252f30aae5fbaefc77352823d5a54b79,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0759_jpg.rf.252f30aae5fbaefc77352823d5a54b79.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0759_jpg.rf.252f30aae5fbaefc77352823d5a54b79.txt,True,640,640,4.0,Standing,0.48671875,0.49140625,0.11796875,0.47734375,True,75.5,305.5,0.0563116455078125,0.2471358420715684,False,False,normal,311.5,314.5,0.1315678060054779,0.20428185164928436,0.7813500761985779,0.20234832167625427,0.32144418358802795,0.48680150508880615,0.6853987574577332,0.487246572971344,0.420396089553833,0.6959347724914551,0.6444277167320251,0.6817086935043335,0.449204683303833,0.8774476051330566,0.47910618782043457,0.851607084274292
fall,train,img0759_jpg.rf.252f30aae5fbaefc77352823d5a54b79,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0759_jpg.rf.252f30aae5fbaefc77352823d5a54b79.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0759_jpg.rf.252f30aae5fbaefc77352823d5a54b79.txt,True,640,640,4.0,Standing,0.60625,0.4984375,0.11640625,0.46953125,True,74.5,300.5,0.0546563720703125,0.2479201322864554,False,False,normal,388.0,319.0,0.2404722273349762,0.1933753490447998,0.7868956327438354,0.20543208718299866,0.2819429337978363,0.4609372913837433,0.7053430080413818,0.4507007896900177,0.29923734068870544,0.6455705165863037,0.5149377584457397,0.641421377658844,0.31335124373435974,0.8312826156616211,0.4560679793357849,0.8131290078163147
fall,train,img0760_jpg.rf.9a125a0e3e1c59cfbf6228441a0b01e4,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0760_jpg.rf.9a125a0e3e1c59cfbf6228441a0b01e4.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0760_jpg.rf.9a125a0e3e1c59cfbf6228441a0b01e4.txt,True,640,640,4.0,Standing,0.4796875,0.4828125,0.1203125,0.46953125,True,77.0,300.5,0.056490478515625,0.2562395998128466,False,False,normal,307.0,309.0,0.748755931854248,0.21205377578735352,0.33952322602272034,0.2067154496908188,0.6769945025444031,0.44164130091667175,0.4646117687225342,0.43763619661331177,0.644697368144989,0.607836127281189,0.45088502764701843,0.6052569150924683,0.6089191436767578,0.7433232665061951,0.47287991642951965,0.7381576299667358
fall,train,img0762_jpg.rf.cc1f0f798903c55d2889eb7436a3abbb,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0762_jpg.rf.cc1f0f798903c55d2889eb7436a3abbb.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0762_jpg.rf.cc1f0f798903c55d2889eb7436a3abbb.txt,True,640,640,4.0,Standing,0.48359375,0.4734375,0.128125,0.471875,True,82.0,302.0,0.060458984375,0.2715231779088636,False,False,normal,309.5,303.0,0.14361217617988586,0.2083905041217804,0.7283506393432617,0.21636418998241425,0.2952948808670044,0.4869740903377533,0.6129968166351318,0.4906202256679535,0.39037519693374634,0.6967662572860718,0.5964968800544739,0.6877069473266602,0.43912985920906067,0.8733468055725098,0.5277500748634338,0.8624950647354126
fall,train,img0762_jpg.rf.cc1f0f798903c55d2889eb7436a3abbb,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0762_jpg.rf.cc1f0f798903c55d2889eb7436a3abbb.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0762_jpg.rf.cc1f0f798903c55d2889eb7436a3abbb.txt,True,640,640,4.0,Standing,0.59296875,0.4765625,0.11640625,0.45078125,True,74.5,288.5,0.0524737548828125,0.2582322348068206,False,False,normal,379.5,305.0,0.3351564109325409,0.20175383985042572,0.8879002928733826,0.2081531286239624,0.3951960802078247,0.445722371339798,0.7261646389961243,0.4531719982624054,0.3962509334087372,0.6437844634056091,0.6407055854797363,0.6614757180213928,0.40437811613082886,0.8464173674583435,0.5538724660873413,0.8528405427932739
fall,train,img0765_jpg.rf.64e715ccb57de053266181ce8d71893d,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0765_jpg.rf.64e715ccb57de053266181ce8d71893d.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0765_jpg.rf.64e715ccb57de053266181ce8d71893d.txt,True,640,640,4.0,Standing,0.47578125,0.45234375,0.11640625,0.48671875,True,74.5,311.5,0.0566571044921875,0.2391653282851835,False,False,normal,304.5,289.5,0.14406317472457886,0.21922694146633148,0.7821568250656128,0.2250494360923767,0.30008816719055176,0.48479002714157104,0.6564712524414062,0.488923043012619,0.4071162939071655,0.7002061009407043,0.6615973114967346,0.6981097459793091,0.47487860918045044,0.8772528171539307,0.6332569122314453,0.8750690817832947
fall,train,img0765_jpg.rf.64e715ccb57de053266181ce8d71893d,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0765_jpg.rf.64e715ccb57de053266181ce8d71893d.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0765_jpg.rf.64e715ccb57de053266181ce8d71893d.txt,True,640,640,4.0,Standing,0.60078125,0.46875,0.121875,0.4359375,True,78.0,279.0,0.0531298828124999,0.2795698914710756,False,False,normal,384.5,300.0,0.2303423285484314,0.1786404550075531,0.7586221694946289,0.1879003345966339,0.27884024381637573,0.45180585980415344,0.6195805668830872,0.45731645822525024,0.3840714395046234,0.6517168879508972,0.4942317306995392,0.6568515300750732,0.3719159960746765,0.8333379030227661,0.4706571102142334,0.8276517391204834
fall,train,img0767_jpg.rf.7175460176fe79f4f5f144a8cc97c686,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0767_jpg.rf.7175460176fe79f4f5f144a8cc97c686.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0767_jpg.rf.7175460176fe79f4f5f144a8cc97c686.txt,True,640,640,4.0,Standing,0.47421875,0.44921875,0.1234375,0.4703125,True,79.0,301.0,0.05805419921875,0.2624584708888423,False,False,normal,303.5,287.5,0.22936134040355682,0.1830972284078598,0.8179153203964233,0.19124019145965576,0.34777969121932983,0.458280473947525,0.6902927756309509,0.4675830006599426,0.4333144426345825,0.673568844795227,0.6430566906929016,0.6728013753890991,0.5000338554382324,0.851859986782074,0.6701998710632324,0.8450329303741455
fall,train,img0767_jpg.rf.7175460176fe79f4f5f144a8cc97c686,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0767_jpg.rf.7175460176fe79f4f5f144a8cc97c686.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0767_jpg.rf.7175460176fe79f4f5f144a8cc97c686.txt,True,640,640,4.0,Standing,0.5875,0.42890625,0.11171875,0.44453125,True,71.5,284.5,0.0496624755859375,0.2513181010498485,False,False,normal,376.0,274.5,0.22592228651046753,0.2488701492547989,0.8823634386062622,0.24460698664188385,0.39463573694229126,0.49372830986976624,0.7854652404785156,0.4902660846710205,0.46501877903938293,0.6756750345230103,0.696196436882019,0.6644268035888672,0.4966409504413605,0.8538628816604614,0.6458317041397095,0.8334946632385254
fall,train,img0767_jpg.rf.7175460176fe79f4f5f144a8cc97c686,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0767_jpg.rf.7175460176fe79f4f5f144a8cc97c686.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0767_jpg.rf.7175460176fe79f4f5f144a8cc97c686.txt,True,640,640,4.0,Standing,0.9296875,0.60234375,0.140625,0.7375,True,90.0,472.0,0.1037109375,0.1906779656977161,False,False,normal,595.0,385.5,0.45032018423080444,0.17206066846847534,0.8668937683105469,0.17275163531303406,0.5800374746322632,0.46931830048561096,0.8739469647407532,0.4703187048435211,0.23387446999549866,0.6531122922897339,0.7717406153678894,0.6671221256256104,0.49395543336868286,0.8463135957717896,0.9192966818809509,0.841820478439331
fall,train,img0769_jpg.rf.30ab4733223d2f05da5584df92e21cc4,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0769_jpg.rf.30ab4733223d2f05da5584df92e21cc4.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0769_jpg.rf.30ab4733223d2f05da5584df92e21cc4.txt,True,640,640,4.0,Standing,0.4796875,0.4546875,0.1421875,0.48203125,True,91.0,308.5,0.068538818359375,0.2949756878606946,False,False,normal,307.0,291.0,0.20165716111660004,0.20805266499519348,0.7516354322433472,0.22363613545894623,0.3318176865577698,0.4926166832447052,0.6323910355567932,0.4912090599536896,0.4016120433807373,0.6973324418067932,0.6215101480484009,0.6800732612609863,0.4344174265861511,0.9082578420639038,0.6434543132781982,0.8443672060966492
fall,train,img0770_jpg.rf.e457f131602ccda1282eebcebe44bf74,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0770_jpg.rf.e457f131602ccda1282eebcebe44bf74.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0770_jpg.rf.e457f131602ccda1282eebcebe44bf74.txt,True,640,640,4.0,Standing,0.4828125,0.4609375,0.1296875,0.48515625,True,83.0,310.5,0.062918701171875,0.2673107881890151,False,False,normal,309.0,295.0,0.1521472930908203,0.20119357109069824,0.7625925540924072,0.2168622612953186,0.2919856309890747,0.4778290390968323,0.6493685245513916,0.4766189455986023,0.3683411180973053,0.6831863522529602,0.6321632862091064,0.6683538556098938,0.40762263536453247,0.902488648891449,0.606499195098877,0.8442047238349915
fall,train,img0771_jpg.rf.c028077d667736b05cdd3c1338e1af30,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0771_jpg.rf.c028077d667736b05cdd3c1338e1af30.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0771_jpg.rf.c028077d667736b05cdd3c1338e1af30.txt,True,640,640,4.0,Standing,0.47890625,0.4671875,0.12265625,0.496875,True,78.5,318.0,0.06094482421875,0.246855345135675,False,False,normal,306.5,299.0,0.18189576268196106,0.1986251175403595,0.8207365870475769,0.214477077126503,0.32893452048301697,0.47040390968322754,0.6749664545059204,0.4721178114414215,0.4003531038761139,0.6695958375930786,0.6791108250617981,0.6593545079231262,0.4373686909675598,0.8801091909408569,0.6390372514724731,0.8415266275405884
fall,train,img0771_jpg.rf.c028077d667736b05cdd3c1338e1af30,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0771_jpg.rf.c028077d667736b05cdd3c1338e1af30.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0771_jpg.rf.c028077d667736b05cdd3c1338e1af30.txt,True,640,640,4.0,Standing,0.59453125,0.45546875,0.1328125,0.4453125,True,85.0,285.0,0.05914306640625,0.2982456129886119,False,False,normal,380.5,291.5,0.2154475897550583,0.19840773940086365,0.7695000171661377,0.1951332539319992,0.3517257273197174,0.4522240459918976,0.6581480503082275,0.45153820514678955,0.4508247971534729,0.631253719329834,0.6255708932876587,0.633834958076477,0.4677981734275818,0.8221486210823059,0.5800317525863647,0.8105167150497437
fall,train,img0773_jpg.rf.3a936b15647d6f712fba31875d677b25,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0773_jpg.rf.3a936b15647d6f712fba31875d677b25.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0773_jpg.rf.3a936b15647d6f712fba31875d677b25.txt,True,640,640,4.0,Standing,0.48046875,0.4703125,0.12578125,0.49375,True,80.5,316.0,0.0621044921875,0.2547468346368771,False,False,normal,307.5,301.0,0.21074163913726807,0.1804131418466568,0.7460599541664124,0.19289298355579376,0.3083168566226959,0.3969564735889435,0.5802347660064697,0.40262359380722046,0.2908872365951538,0.5465527772903442,0.5883446931838989,0.5488229990005493,0.3339623212814331,0.6823058724403381,0.5740972757339478,0.6787514090538025
fall,train,img0774_jpg.rf.094ec463996431610947e9948085ab63,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0774_jpg.rf.094ec463996431610947e9948085ab63.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0774_jpg.rf.094ec463996431610947e9948085ab63.txt,True,640,640,4.0,Standing,0.4765625,0.45078125,0.11796875,0.48359375,True,75.5,309.5,0.0570489501953124,0.2439418408919488,False,False,normal,305.0,288.5,0.1610676348209381,0.2292456179857254,0.7951328754425049,0.24175235629081726,0.2522285282611847,0.48436975479125977,0.6058000922203064,0.4856552481651306,0.2940622866153717,0.6893740296363831,0.5753522515296936,0.6777162551879883,0.3078601360321045,0.8357020616531372,0.5729941129684448,0.8369878530502319
fall,train,img0774_jpg.rf.094ec463996431610947e9948085ab63,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0774_jpg.rf.094ec463996431610947e9948085ab63.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0774_jpg.rf.094ec463996431610947e9948085ab63.txt,True,640,640,4.0,Standing,0.5859375,0.44296875,0.14609375,0.428125,True,93.5,274.0,0.06254638671875,0.3412408746670041,False,False,normal,375.0,283.5,0.2149566411972046,0.24022126197814941,0.7161334753036499,0.23217888176441193,0.36150044202804565,0.4979458451271057,0.6339255571365356,0.4957767128944397,0.42706942558288574,0.6948795318603516,0.5421302914619446,0.6892375946044922,0.42987650632858276,0.8843885660171509,0.5467228293418884,0.8603717088699341
fall,train,img0774_jpg.rf.094ec463996431610947e9948085ab63,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0774_jpg.rf.094ec463996431610947e9948085ab63.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0774_jpg.rf.094ec463996431610947e9948085ab63.txt,True,640,640,4.0,Standing,0.84140625,0.58359375,0.1859375,0.6671875,True,119.0,427.0,0.12405517578125,0.2786885239374976,False,False,normal,538.5,373.5,0.6573041677474976,0.10910631716251373,0.6902994513511658,0.11026161909103394,0.9082512259483337,0.059869516640901566,0.9219325184822083,0.0611301027238369,0.9082868099212646,0.05780217796564102,0.8904008865356445,0.06172560900449753,0.9904877543449402,0.03463011234998703,0.9828605651855469,0.03741424158215523
fall,train,img0775_jpg.rf.c1fd2a82932c9b09fb910d90e09ecae6,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0775_jpg.rf.c1fd2a82932c9b09fb910d90e09ecae6.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0775_jpg.rf.c1fd2a82932c9b09fb910d90e09ecae6.txt,True,640,640,4.0,Standing,0.47421875,0.46328125,0.128125,0.47421875,True,82.0,303.5,0.0607592773437499,0.2701812182201607,False,False,normal,303.5,296.5,0.18035677075386047,0.1906415820121765,0.8011946082115173,0.20688480138778687,0.27648448944091797,0.4633257985115051,0.5982592105865479,0.4674457907676697,0.3029857277870178,0.6862797737121582,0.5598236322402954,0.6876424551010132,0.35466787219047546,0.867123007774353,0.4978674054145813,0.8769771456718445
fall,train,img0776_jpg.rf.5a58f137c9f3bb5e1838889c5f4e2b7f,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0776_jpg.rf.5a58f137c9f3bb5e1838889c5f4e2b7f.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0776_jpg.rf.5a58f137c9f3bb5e1838889c5f4e2b7f.txt,True,640,640,4.0,Standing,0.46875,0.45390625,0.11640625,0.484375,True,74.5,310.0,0.05638427734375,0.2403225798699271,False,False,normal,300.0,290.5,0.2013649344444275,0.21377940475940704,0.854398250579834,0.22807493805885315,0.3125968873500824,0.47746312618255615,0.6350731253623962,0.4848167598247528,0.3456863760948181,0.6835252046585083,0.5663936734199524,0.6923822164535522,0.3754230737686157,0.8639629483222961,0.5228604674339294,0.8663918972015381
fall,train,img0776_jpg.rf.5a58f137c9f3bb5e1838889c5f4e2b7f,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0776_jpg.rf.5a58f137c9f3bb5e1838889c5f4e2b7f.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0776_jpg.rf.5a58f137c9f3bb5e1838889c5f4e2b7f.txt,True,640,640,4.0,Standing,0.58515625,0.46171875,0.10546875,0.46875,True,67.5,300.0,0.0494384765625,0.22499999925,False,False,normal,374.5,295.5,0.11719250679016113,0.23439788818359375,0.7614240646362305,0.2260538786649704,0.2974344789981842,0.4657125771045685,0.642967939376831,0.47069433331489563,0.3915439248085022,0.6483207941055298,0.4929969012737274,0.651288628578186,0.35994112491607666,0.8185040354728699,0.4150427281856537,0.8165966272354126
fall,train,img0777_jpg.rf.cd47f0af7b7e3fb9457ab5d56624cc9d,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0777_jpg.rf.cd47f0af7b7e3fb9457ab5d56624cc9d.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0777_jpg.rf.cd47f0af7b7e3fb9457ab5d56624cc9d.txt,True,640,640,4.0,Standing,0.465625,0.45,0.1109375,0.46796875,True,71.0,299.5,0.0519152832031249,0.2370617688245016,False,False,normal,298.0,288.0,0.22536900639533997,0.1951480358839035,0.8574568033218384,0.2103755921125412,0.331112265586853,0.4367799162864685,0.6324135661125183,0.43506139516830444,0.33727890253067017,0.5901762247085571,0.5770931243896484,0.5867589116096497,0.3539904057979584,0.7443289756774902,0.5128655433654785,0.7411608099937439
fall,train,img0777_jpg.rf.cd47f0af7b7e3fb9457ab5d56624cc9d,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0777_jpg.rf.cd47f0af7b7e3fb9457ab5d56624cc9d.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0777_jpg.rf.cd47f0af7b7e3fb9457ab5d56624cc9d.txt,True,640,640,4.0,Standing,0.5796875,0.45078125,0.1359375,0.43515625,True,87.0,278.5,0.059154052734375,0.3123877906197925,False,False,normal,371.0,288.5,0.2268339842557907,0.2349947988986969,0.7737545371055603,0.23421533405780792,0.36082908511161804,0.4956517815589905,0.6527925729751587,0.5026873350143433,0.4282331168651581,0.6826536059379578,0.5268948078155518,0.677533745765686,0.4151950776576996,0.870150089263916,0.45492270588874817,0.8451212644577026
fall,train,img0777_jpg.rf.cd47f0af7b7e3fb9457ab5d56624cc9d,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0777_jpg.rf.cd47f0af7b7e3fb9457ab5d56624cc9d.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0777_jpg.rf.cd47f0af7b7e3fb9457ab5d56624cc9d.txt,True,640,640,4.0,Standing,0.79453125,0.578125,0.18125,0.728125,True,116.0,466.0,0.13197265625,0.2489270380924312,False,False,normal,508.5,370.0,0.2542186975479126,0.20594319701194763,0.8056111931800842,0.20247437059879303,0.4075005054473877,0.46583816409111023,0.6716738343238831,0.4598532021045685,0.46581196784973145,0.6711635589599609,0.5942308306694031,0.4288395047187805,0.5772048830986023,0.8722972869873047,0.657973051071167,0.5170443058013916
fall,train,img0778_jpg.rf.06875ec793f1f1710cf9b80c0d567fd5,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0778_jpg.rf.06875ec793f1f1710cf9b80c0d567fd5.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0778_jpg.rf.06875ec793f1f1710cf9b80c0d567fd5.txt,True,640,640,4.0,Standing,0.7859375,0.56875,0.1640625,0.68515625,True,105.0,438.5,0.112408447265625,0.2394526790434374,False,False,normal,503.0,364.0,0.2009473443031311,0.1858188807964325,0.7979670763015747,0.1881895661354065,0.36625954508781433,0.46017277240753174,0.6602696180343628,0.45658382773399353,0.43884289264678955,0.6758191585540771,0.47801971435546875,0.5492019653320312,0.5740504264831543,0.8906118869781494,0.502596914768219,0.6929539442062378
fall,train,img0778_jpg.rf.06875ec793f1f1710cf9b80c0d567fd5,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0778_jpg.rf.06875ec793f1f1710cf9b80c0d567fd5.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0778_jpg.rf.06875ec793f1f1710cf9b80c0d567fd5.txt,True,640,640,4.0,Standing,0.5921875,0.44921875,0.13984375,0.42265625,True,89.5,270.5,0.0591058349609375,0.3308687603295055,False,False,normal,379.0,287.5,0.1260574460029602,0.22530080378055573,0.6463663578033447,0.22511792182922363,0.24454762041568756,0.47573593258857727,0.522236168384552,0.48097360134124756,0.33290135860443115,0.6587135791778564,0.44936802983283997,0.661641001701355,0.3093336820602417,0.8366531133651733,0.4208609461784363,0.8147058486938477
fall,train,img0778_jpg.rf.06875ec793f1f1710cf9b80c0d567fd5,D:\safewatch-elderwatch\data\raw\human_fall\train\images\img0778_jpg.rf.06875ec793f1f1710cf9b80c0d567fd5.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\img0778_jpg.rf.06875ec793f1f1710cf9b80c0d567fd5.txt,True,640,640,4.0,Standing,0.4703125,0.45078125,0.12734375,0.48984375,True,81.5,313.5,0.0623785400390625,0.2599681012441209,False,False,normal,301.0,288.5,0.24851922690868378,0.2094193994998932,0.6440967917442322,0.21202148497104645,0.43482962250709534,0.4332215189933777,0.5270905494689941,0.43458905816078186,0.461009681224823,0.5837247371673584,0.4405565857887268,0.580851137638092,0.41880837082862854,0.7237955927848816,0.42692938446998596,0.7202104330062866
