dataset,split,image_id,image_path,label_path,img_exists,img_width,img_height,class_id,class_name,bbox_x_center,bbox_y_center,bbox_width,bbox_height,has_annotation,bbox_w_px,bbox_h_px,bbox_area_norm,aspect_ratio,is_tiny,is_giant,label_binary
fall,train,Lying0017-fotor-202403280417_jpg.rf.2c0fe9bf5d9eadf185d9c5ee4cdd460c,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-202403280417_jpg.rf.2c0fe9bf5d9eadf185d9c5ee4cdd460c.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-202403280417_jpg.rf.2c0fe9bf5d9eadf185d9c5ee4cdd460c.txt,True,640,640,3.0,Sleeping,0.646875,0.55234375,0.31171875,0.64609375,True,199.5,413.5,0.2013995361328125,0.4824667461125351,False,False,normal
fall,train,Lying0017-fotor-202403280417_jpg.rf.54ab0c0c5708ccf32aebfe9fe127a8ec,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-202403280417_jpg.rf.54ab0c0c5708ccf32aebfe9fe127a8ec.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-202403280417_jpg.rf.54ab0c0c5708ccf32aebfe9fe127a8ec.txt,True,640,640,3.0,Sleeping,0.55078125,0.5515625,0.43515625,0.528125,True,278.5,338.0,0.22981689453124998,0.8239644946036554,False,False,normal
fall,train,Lying0017-fotor-2024032804246_jpg.rf.417ac0c81c938276fc50e5f140bbc372,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804246_jpg.rf.417ac0c81c938276fc50e5f140bbc372.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804246_jpg.rf.417ac0c81c938276fc50e5f140bbc372.txt,True,640,640,3.0,Sleeping,0.5390625,0.58359375,0.43671875,0.4515625,True,279.5,289.0,0.197205810546875,0.9671280243351972,False,False,normal
fall,train,Lying0017-fotor-2024032804246_jpg.rf.4dbdd99e020363346c132dfa20cecda9,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804246_jpg.rf.4dbdd99e020363346c132dfa20cecda9.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804246_jpg.rf.4dbdd99e020363346c132dfa20cecda9.txt,True,640,640,3.0,Sleeping,0.5625,0.5296875,0.4171875,0.45703125,True,267.0,292.5,0.190667724609375,0.9128205096997589,False,False,normal
fall,train,Lying0017-fotor-2024032804246_jpg.rf.802dbc6d864f40132b6292a4dc59cf41,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804246_jpg.rf.802dbc6d864f40132b6292a4dc59cf41.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804246_jpg.rf.802dbc6d864f40132b6292a4dc59cf41.txt,True,640,640,3.0,Sleeping,0.54140625,0.56328125,0.43125,0.528125,True,276.0,338.0,0.22775390625,0.8165680449213963,False,False,normal
fall,train,Lying0017-fotor-2024032804246_jpg.rf.9ce8ae23f5867ef0ac2295f4a1961d7c,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804246_jpg.rf.9ce8ae23f5867ef0ac2295f4a1961d7c.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804246_jpg.rf.9ce8ae23f5867ef0ac2295f4a1961d7c.txt,True,640,640,3.0,Sleeping,0.53359375,0.54609375,0.41875,0.55234375,True,268.0,353.5,0.23129394531250003,0.7581329540081104,False,False,normal
fall,train,Lying0017-fotor-2024032804415_jpg.rf.48061de4b224b21f74112322035c6b9a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804415_jpg.rf.48061de4b224b21f74112322035c6b9a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804415_jpg.rf.48061de4b224b21f74112322035c6b9a.txt,True,640,640,3.0,Sleeping,0.57265625,0.53125,0.403125,0.47890625,True,258.0,306.5,0.19305908203125,0.8417618243335666,False,False,normal
fall,train,Lying0017-fotor-2024032804415_jpg.rf.c3920b7e77f75ff92c9082a0150d2339,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804415_jpg.rf.c3920b7e77f75ff92c9082a0150d2339.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804415_jpg.rf.c3920b7e77f75ff92c9082a0150d2339.txt,True,640,640,3.0,Sleeping,0.57421875,0.48125,0.33828125,0.48828125,True,216.5,312.5,0.1651763916015625,0.69279999778304,False,False,normal
fall,train,Lying0017-fotor-2024032804415_jpg.rf.c997b26f6748606e68a58077c43759a7,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804415_jpg.rf.c997b26f6748606e68a58077c43759a7.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804415_jpg.rf.c997b26f6748606e68a58077c43759a7.txt,True,640,640,3.0,Sleeping,0.54375,0.55859375,0.4234375,0.51875,True,271.0,332.0,0.21965820312500003,0.8162650577823342,False,False,normal
fall,train,Lying0017-fotor-2024032804442_jpg.rf.21a034cc43fee76a241cbaa120a24105,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804442_jpg.rf.21a034cc43fee76a241cbaa120a24105.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804442_jpg.rf.21a034cc43fee76a241cbaa120a24105.txt,True,640,640,3.0,Sleeping,0.54296875,0.55859375,0.4375,0.52890625,True,280.0,338.5,0.23139648437500002,0.8271787272461485,False,False,normal
fall,train,Lying0017-fotor-2024032804442_jpg.rf.f515975fe5af11eec7b39d81be2fd458,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804442_jpg.rf.f515975fe5af11eec7b39d81be2fd458.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804442_jpg.rf.f515975fe5af11eec7b39d81be2fd458.txt,True,640,640,3.0,Sleeping,0.56171875,0.54140625,0.40703125,0.51171875,True,260.5,327.5,0.2082855224609375,0.7954198448994814,False,False,normal
fall,train,Lying0017-fotor-202403280457_jpg.rf.4fd54b0ee3767195dcf1427145a92601,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-202403280457_jpg.rf.4fd54b0ee3767195dcf1427145a92601.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-202403280457_jpg.rf.4fd54b0ee3767195dcf1427145a92601.txt,True,640,640,3.0,Sleeping,0.56640625,0.54375,0.453125,0.559375,True,290.0,358.0,0.25346679687499996,0.8100558636590618,False,False,normal
fall,train,Lying0017-fotor-2024032804613_jpg.rf.20dd44e4333ac21e82fd2b838b20cbad,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804613_jpg.rf.20dd44e4333ac21e82fd2b838b20cbad.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804613_jpg.rf.20dd44e4333ac21e82fd2b838b20cbad.txt,True,640,640,3.0,Sleeping,0.55,0.55625,0.43671875,0.53359375,True,279.5,341.5,0.2330303955078125,0.8184480210294348,False,False,normal
fall,train,Lying0017-fotor-2024032804613_jpg.rf.e1d8982276b124f0a0ebaaafa0953db6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804613_jpg.rf.e1d8982276b124f0a0ebaaafa0953db6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804613_jpg.rf.e1d8982276b124f0a0ebaaafa0953db6.txt,True,640,640,3.0,Sleeping,0.56640625,0.55078125,0.41328125,0.4796875,True,264.5,307.0,0.198245849609375,0.8615635151089136,False,False,normal
fall,train,Lying0017-fotor-2024032804613_jpg.rf.fef975d9ee9728cb53a79cbf53a51e25,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804613_jpg.rf.fef975d9ee9728cb53a79cbf53a51e25.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804613_jpg.rf.fef975d9ee9728cb53a79cbf53a51e25.txt,True,640,640,3.0,Sleeping,0.578125,0.5796875,0.39296875,0.52890625,True,251.5,338.5,0.2078436279296875,0.7429837496514513,False,False,normal
fall,train,Lying0017-fotor-2024032804613_jpg.rf.ff03c4c42632934251b28817ad2bffd0,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017-fotor-2024032804613_jpg.rf.ff03c4c42632934251b28817ad2bffd0.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017-fotor-2024032804613_jpg.rf.ff03c4c42632934251b28817ad2bffd0.txt,True,640,640,3.0,Sleeping,0.57265625,0.4875,0.34375,0.584375,True,220.0,374.0,0.20087890625,0.5882352925448254,False,False,normal
fall,train,Lying0017_jpg.rf.025fd04002085a51172096b7ed67088b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017_jpg.rf.025fd04002085a51172096b7ed67088b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017_jpg.rf.025fd04002085a51172096b7ed67088b.txt,True,640,640,3.0,Sleeping,0.59140625,0.5109375,0.35,0.615625,True,224.0,394.0,0.21546875,0.5685279173387616,False,False,normal
fall,train,Lying0017_jpg.rf.131a0f9431caab3780f3c2f48cc5ef20,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017_jpg.rf.131a0f9431caab3780f3c2f48cc5ef20.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017_jpg.rf.131a0f9431caab3780f3c2f48cc5ef20.txt,True,640,640,3.0,Sleeping,0.54453125,0.55390625,0.425,0.51953125,True,272.0,332.5,0.22080078125,0.8180451103216688,False,False,normal
fall,train,Lying0017_jpg.rf.a837a05fd6e8a6569a3ce526acba5f7a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0017_jpg.rf.a837a05fd6e8a6569a3ce526acba5f7a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0017_jpg.rf.a837a05fd6e8a6569a3ce526acba5f7a.txt,True,640,640,3.0,Sleeping,0.6125,0.51796875,0.3890625,0.49921875,True,249.0,319.5,0.194227294921875,0.7793427205654375,False,False,normal
fall,train,Lying0018_jpg.rf.10deabb9de2e54ca2be5539bd112ab8d,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0018_jpg.rf.10deabb9de2e54ca2be5539bd112ab8d.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0018_jpg.rf.10deabb9de2e54ca2be5539bd112ab8d.txt,True,640,640,3.0,Sleeping,0.53984375,0.47421875,0.5796875,0.3875,True,371.0,248.0,0.22462890625,1.4959677359033559,False,False,normal
fall,train,Lying0018_jpg.rf.267cde090a9733f91e07141d57c57996,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0018_jpg.rf.267cde090a9733f91e07141d57c57996.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0018_jpg.rf.267cde090a9733f91e07141d57c57996.txt,True,640,640,3.0,Sleeping,0.54609375,0.48203125,0.54453125,0.38046875,True,348.5,243.5,0.20717712402343752,1.4312114930956408,False,False,normal
fall,train,Lying0018_jpg.rf.4162c90915434b111a0f96cd2814de2f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0018_jpg.rf.4162c90915434b111a0f96cd2814de2f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0018_jpg.rf.4162c90915434b111a0f96cd2814de2f.txt,True,640,640,3.0,Sleeping,0.528125,0.525,0.54296875,0.43515625,True,347.5,278.5,0.2362762451171875,1.2477558303491711,False,False,normal
fall,train,Lying0019_jpg.rf.e8de2293ba0e80f544dee660a34c899d,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0019_jpg.rf.e8de2293ba0e80f544dee660a34c899d.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0019_jpg.rf.e8de2293ba0e80f544dee660a34c899d.txt,True,640,640,3.0,Sleeping,0.61328125,0.5640625,0.71875,0.36953125,True,460.0,236.5,0.26560058593749997,1.9450317042493375,False,False,normal
fall,train,Lying0020_jpg.rf.1260973677ff31c87843bd4127bc695b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0020_jpg.rf.1260973677ff31c87843bd4127bc695b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0020_jpg.rf.1260973677ff31c87843bd4127bc695b.txt,True,640,640,3.0,Sleeping,0.5625,0.57890625,0.63984375,0.3484375,True,409.5,223.0,0.22294555664062501,1.8363228617205254,False,False,normal
fall,train,Lying0020_jpg.rf.bb0252b5c4258051bd4eda2753806937,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0020_jpg.rf.bb0252b5c4258051bd4eda2753806937.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0020_jpg.rf.bb0252b5c4258051bd4eda2753806937.txt,True,640,640,3.0,Sleeping,0.5390625,0.5734375,0.625,0.3921875,True,400.0,251.0,0.2451171875,1.5936254916588626,False,False,normal
fall,train,Lying0020_jpg.rf.dc139348ae00646b38c89043b1a99a71,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0020_jpg.rf.dc139348ae00646b38c89043b1a99a71.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0020_jpg.rf.dc139348ae00646b38c89043b1a99a71.txt,True,640,640,3.0,Sleeping,0.51953125,0.559375,0.63515625,0.36015625,True,406.5,230.5,0.2287554931640625,1.763557476080011,False,False,normal
fall,train,Lying0021_jpg.rf.5c272e6587b8e359ec64781ed802f2a9,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0021_jpg.rf.5c272e6587b8e359ec64781ed802f2a9.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0021_jpg.rf.5c272e6587b8e359ec64781ed802f2a9.txt,True,640,640,3.0,Sleeping,0.5078125,0.534375,0.3828125,0.26640625,True,245.0,170.5,0.101983642578125,1.4369501381997059,False,False,normal
fall,train,Lying0022_jpg.rf.0bd577548c7b4b1e84579991c76fa225,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0022_jpg.rf.0bd577548c7b4b1e84579991c76fa225.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0022_jpg.rf.0bd577548c7b4b1e84579991c76fa225.txt,True,640,640,3.0,Sleeping,0.4625,0.54921875,0.33359375,0.3046875,True,213.5,195.0,0.10164184570312501,1.0948717892570679,False,False,normal
fall,train,Lying0022_jpg.rf.1f5a022394a3b37d097987e66dbc4c17,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0022_jpg.rf.1f5a022394a3b37d097987e66dbc4c17.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0022_jpg.rf.1f5a022394a3b37d097987e66dbc4c17.txt,True,640,640,3.0,Sleeping,0.45703125,0.55859375,0.34296875,0.2921875,True,219.5,187.0,0.100211181640625,1.173796785166862,False,False,normal
fall,train,Lying0022_jpg.rf.78888cf42986ce19c2976fae86891aad,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0022_jpg.rf.78888cf42986ce19c2976fae86891aad.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0022_jpg.rf.78888cf42986ce19c2976fae86891aad.txt,True,640,640,3.0,Sleeping,0.4328125,0.53359375,0.33359375,0.29296875,True,213.5,187.5,0.0977325439453125,1.1386666605937779,False,False,normal
fall,train,Lying0023_jpg.rf.0ec05318f69f1e7817e78e47c033a20e,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0023_jpg.rf.0ec05318f69f1e7817e78e47c033a20e.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0023_jpg.rf.0ec05318f69f1e7817e78e47c033a20e.txt,True,640,640,3.0,Sleeping,0.49609375,0.59140625,0.64765625,0.3703125,True,414.5,237.0,0.239835205078125,1.7489451402998095,False,False,normal
fall,train,Lying0024_jpg.rf.5a41ac05b486a8ca192f4ecf8d3e4e10,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0024_jpg.rf.5a41ac05b486a8ca192f4ecf8d3e4e10.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0024_jpg.rf.5a41ac05b486a8ca192f4ecf8d3e4e10.txt,True,640,640,3.0,Sleeping,0.5125,0.57578125,0.97421875,0.6359375,True,623.5,407.0,0.6195422363281251,1.5319410281770491,False,True,normal
fall,train,Lying0024_jpg.rf.66b1c1bcce9095ba307182384cfceab1,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0024_jpg.rf.66b1c1bcce9095ba307182384cfceab1.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0024_jpg.rf.66b1c1bcce9095ba307182384cfceab1.txt,True,640,640,3.0,Sleeping,0.51015625,0.5875,0.9796875,0.63828125,True,627.0,408.5,0.625316162109375,1.5348837171728673,False,True,normal
fall,train,Lying0024_jpg.rf.c37946f05b25907b29d3a9ff3a6d45c5,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0024_jpg.rf.c37946f05b25907b29d3a9ff3a6d45c5.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0024_jpg.rf.c37946f05b25907b29d3a9ff3a6d45c5.txt,True,640,640,3.0,Sleeping,0.50234375,0.5828125,0.9953125,0.66015625,True,637.0,422.5,0.6570617675781251,1.5076923041238053,False,True,normal
fall,train,Lying0024_jpg.rf.decd1cb5be60c518dd603d841bd2a06a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0024_jpg.rf.decd1cb5be60c518dd603d841bd2a06a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0024_jpg.rf.decd1cb5be60c518dd603d841bd2a06a.txt,True,640,640,3.0,Sleeping,0.50078125,0.52578125,0.9984375,0.70078125,True,639.0,448.5,0.699686279296875,1.4247491607029004,False,True,normal
fall,train,Lying0025_jpg.rf.d071b4f1f7874d23371b3330d1a96059,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0025_jpg.rf.d071b4f1f7874d23371b3330d1a96059.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0025_jpg.rf.d071b4f1f7874d23371b3330d1a96059.txt,True,640,640,3.0,Sleeping,0.51796875,0.61328125,0.9640625,0.3828125,True,617.0,245.0,0.36905517578125,2.518367336659725,False,True,normal
fall,train,Lying0026_jpg.rf.e9e836ccaf2b43efb3fe5c54591f59c5,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0026_jpg.rf.e9e836ccaf2b43efb3fe5c54591f59c5.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0026_jpg.rf.e9e836ccaf2b43efb3fe5c54591f59c5.txt,True,640,640,3.0,Sleeping,0.4921875,0.5703125,0.7890625,0.375,True,505.0,240.0,0.2958984375,2.1041666578993055,False,False,normal
fall,train,Lying0027_jpg.rf.9c7662349921c15289cd2ece7bb0ad3c,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0027_jpg.rf.9c7662349921c15289cd2ece7bb0ad3c.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0027_jpg.rf.9c7662349921c15289cd2ece7bb0ad3c.txt,True,640,640,3.0,Sleeping,0.453125,0.5671875,0.7421875,0.47265625,True,475.0,302.5,0.350799560546875,1.5702479286933952,False,False,normal
fall,train,Lying0027_jpg.rf.b5664e44535b0fecfd9d7ade0a3d73fb,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0027_jpg.rf.b5664e44535b0fecfd9d7ade0a3d73fb.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0027_jpg.rf.b5664e44535b0fecfd9d7ade0a3d73fb.txt,True,640,640,3.0,Sleeping,0.44921875,0.5546875,0.74921875,0.5671875,True,479.5,363.0,0.424947509765625,1.3209366354795133,False,False,normal
fall,train,Lying0027_jpg.rf.ba804d975356564851abf9d6a741726a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0027_jpg.rf.ba804d975356564851abf9d6a741726a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0027_jpg.rf.ba804d975356564851abf9d6a741726a.txt,True,640,640,3.0,Sleeping,0.48203125,0.5484375,0.81875,0.58125,True,524.0,372.0,0.47589843750000005,1.4086021467510694,False,False,normal
fall,train,Lying0028_jpg.rf.f7f94883805269ee198515d2567b301e,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0028_jpg.rf.f7f94883805269ee198515d2567b301e.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0028_jpg.rf.f7f94883805269ee198515d2567b301e.txt,True,640,640,3.0,Sleeping,0.50234375,0.40546875,0.325,0.6890625,True,208.0,441.0,0.22394531250000002,0.47165532772867275,False,False,normal
fall,train,Lying0030_jpg.rf.1f2ff0dfb72aa183076b90e0f77d4c80,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0030_jpg.rf.1f2ff0dfb72aa183076b90e0f77d4c80.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0030_jpg.rf.1f2ff0dfb72aa183076b90e0f77d4c80.txt,True,640,640,3.0,Sleeping,0.51640625,0.45390625,0.9,0.6765625,True,576.0,433.0,0.60890625,1.3302540384982586,False,False,normal
fall,train,Lying0030_jpg.rf.a0f8fe4d8eb05291aad7ee78cbfe6991,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0030_jpg.rf.a0f8fe4d8eb05291aad7ee78cbfe6991.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0030_jpg.rf.a0f8fe4d8eb05291aad7ee78cbfe6991.txt,True,640,640,3.0,Sleeping,0.53359375,0.43671875,0.921875,0.70859375,True,590.0,453.5,0.65323486328125,1.3009922793803919,False,False,normal
fall,train,Lying0031_jpg.rf.b8ebe4d7ae80d2589db1568dd8b17fdd,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0031_jpg.rf.b8ebe4d7ae80d2589db1568dd8b17fdd.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0031_jpg.rf.b8ebe4d7ae80d2589db1568dd8b17fdd.txt,True,640,640,3.0,Sleeping,0.5265625,0.5671875,0.946875,0.76640625,True,606.0,490.5,0.72569091796875,1.2354740035974026,False,False,normal
fall,train,Lying0031_jpg.rf.c6b9acabba4b2a5b3de2c8563d2920b3,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0031_jpg.rf.c6b9acabba4b2a5b3de2c8563d2920b3.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0031_jpg.rf.c6b9acabba4b2a5b3de2c8563d2920b3.txt,True,640,640,3.0,Sleeping,0.53203125,0.528125,0.9359375,0.709375,True,599.0,454.0,0.6639306640625,1.3193832570057638,False,False,normal
fall,train,Lying0031_jpg.rf.f51391ece7992a5c5cb749cfa5207be3,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0031_jpg.rf.f51391ece7992a5c5cb749cfa5207be3.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0031_jpg.rf.f51391ece7992a5c5cb749cfa5207be3.txt,True,640,640,3.0,Sleeping,0.515625,0.496875,0.9,0.846875,True,576.0,542.0,0.7621875,1.0627306253455155,False,False,normal
fall,train,Lying0032_jpg.rf.7a6a4c359b2c364847b09ecb09d13b34,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0032_jpg.rf.7a6a4c359b2c364847b09ecb09d13b34.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0032_jpg.rf.7a6a4c359b2c364847b09ecb09d13b34.txt,True,640,640,3.0,Sleeping,0.3484375,0.496875,0.6140625,0.67265625,True,393.0,430.5,0.41305297851562495,0.9128919839421789,False,False,normal
fall,train,Lying0033_jpg.rf.a177f5d9ee67766d046075538816e5dc,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\Lying0033_jpg.rf.a177f5d9ee67766d046075538816e5dc.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\Lying0033_jpg.rf.a177f5d9ee67766d046075538816e5dc.txt,True,640,640,3.0,Sleeping,0.51796875,0.540625,0.9640625,0.49765625,True,617.0,318.5,0.47977172851562505,1.9372056454090876,False,True,normal
